trip_id,arrival_time,departure_time,stop_id,stop_sequence
relation/10649225_dummy,06:15:00,06:15:00,node/9169165219,15
relation/10649225_dummy,06:16:00,06:16:00,node/7859757922,16
relation/10649225_dummy,06:17:00,06:17:00,node/7168841189,17
relation/10649225_dummy,06:18:00,06:18:00,node/7168841206,18
relation/10649225_dummy,06:19:00,06:19:00,node/7168841291,19
relation/10670766_dummy,06:00:00,06:00:00,node/7059609602,0
relation/10670766_dummy,06:01:00,06:01:00,node/247644715,1
relation/10670766_dummy,06:02:00,06:02:00,node/247644678,2
relation/10670766_dummy,06:03:00,06:03:00,node/9165861765,3
relation/10670932_dummy,06:00:00,06:00:00,node/54974895,0
relation/10670932_dummy,06:01:00,06:01:00,node/247644606,1
relation/10670932_dummy,06:02:00,06:02:00,node/247644576,2
relation/10670932_dummy,06:03:00,06:03:00,node/248833534,3
relation/10670932_dummy,06:04:00,06:04:00,node/247644686,4
relation/10670932_dummy,06:05:00,06:05:00,node/247644672,5
relation/10670932_dummy,06:06:00,06:06:00,node/247644781,6
relation/10670932_dummy,06:07:00,06:07:00,node/247644661,7
relation/10670932_dummy,06:08:00,06:08:00,way/214277221,8
relation/10670932_dummy,06:09:00,06:09:00,node/7055183232,9
relation/10670934_dummy,06:00:00,06:00:00,node/247644595,0
relation/10670934_dummy,06:01:00,06:01:00,node/247644563,1
relation/10670934_dummy,06:02:00,06:02:00,node/247644856,2
relation/10670934_dummy,06:03:00,06:03:00,node/247644751,3
relation/10670934_dummy,06:04:00,06:04:00,node/247644570,4
relation/10670934_dummy,06:05:00,06:05:00,node/247644613,5
relation/10670934_dummy,06:06:00,06:06:00,node/247644578,6
relation/10670934_dummy,06:07:00,06:07:00,node/247644579,7
relation/10670934_dummy,06:08:00,06:08:00,node/247644614,8
relation/10670934_dummy,06:09:00,06:09:00,node/247644564,9
relation/10670934_dummy,06:10:00,06:10:00,node/1555021778,10
relation/10670934_dummy,06:11:00,06:11:00,node/247644634,11
relation/10670934_dummy,06:12:00,06:12:00,node/4332262411,12
relation/10670934_dummy,06:13:00,06:13:00,node/4332262525,13
relation/10670934_dummy,06:14:00,06:14:00,node/9165861763,14
relation/10670934_dummy,06:15:00,06:15:00,node/4332386312,15
relation/10670934_dummy,06:16:00,06:16:00,node/7727566600,16
relation/10670934_dummy,06:17:00,06:17:00,node/4332066498,17
relation/10670934_dummy,06:18:00,06:18:00,node/9165861764,18
relation/10670934_dummy,06:19:00,06:19:00,node/4332066331,19
relation/10670934_dummy,06:20:00,06:20:00,node/4332066229,20
relation/10670934_dummy,06:21:00,06:21:00,node/4332066112,21
relation/10670934_dummy,06:22:00,06:22:00,node/9165861765,22
relation/10670937_dummy,06:00:00,06:00:00,node/247644814,0
relation/10670937_dummy,06:01:00,06:01:00,node/247644798,1
relation/10670937_dummy,06:02:00,06:02:00,node/247644748,2
relation/10670937_dummy,06:03:00,06:03:00,node/7741737605,3
relation/10670937_dummy,06:04:00,06:04:00,node/247644588,4
relation/10670937_dummy,06:05:00,06:05:00,node/7741737250,5
relation/10670937_dummy,06:06:00,06:06:00,node/7741737202,6
relation/10670937_dummy,06:07:00,06:07:00,node/247644747,7
relation/10670937_dummy,06:08:00,06:08:00,node/247644581,8
relation/10670937_dummy,06:09:00,06:09:00,node/7661577350,9
relation/10670937_dummy,06:10:00,06:10:00,node/247644578,10
relation/10670937_dummy,06:11:00,06:11:00,node/247644579,11
relation/10670937_dummy,06:12:00,06:12:00,node/7661577106,12
relation/10670937_dummy,06:13:00,06:13:00,node/7661577015,13
relation/10670937_dummy,06:14:00,06:14:00,node/7661576969,14
relation/10670937_dummy,06:15:00,06:15:00,node/247644634,15
relation/10670937_dummy,06:16:00,06:16:00,node/4332262411,16
relation/10670937_dummy,06:17:00,06:17:00,node/4332262525,17
relation/10670937_dummy,06:18:00,06:18:00,node/4332262156,18
relation/10670937_dummy,06:19:00,06:19:00,node/4332386304,19
relation/10670937_dummy,06:20:00,06:20:00,node/4332384078,20
relation/10670937_dummy,06:21:00,06:21:00,node/4332066500,21
relation/10670937_dummy,06:22:00,06:22:00,node/7007051779,22
relation/10670937_dummy,06:23:00,06:23:00,node/4332066329,23
relation/10670937_dummy,06:24:00,06:24:00,node/4332066223,24
relation/10670937_dummy,06:25:00,06:25:00,node/9165712814,25
relation/10670937_dummy,06:26:00,06:26:00,node/9165712815,26
relation/10670948_dummy,06:00:00,06:00:00,node/9166544904,0
relation/10670948_dummy,06:01:00,06:01:00,node/9166544906,1
relation/10670948_dummy,06:02:00,06:02:00,node/247644664,2
relation/10670948_dummy,06:03:00,06:03:00,node/4331499768,3
relation/10670948_dummy,06:04:00,06:04:00,node/9166544908,4
relation/10670948_dummy,06:05:00,06:05:00,node/4331465566,5
relation/10670948_dummy,06:06:00,06:06:00,node/8132680337,6
relation/10670948_dummy,06:07:00,06:07:00,node/54994239,7
relation/10670948_dummy,06:08:00,06:08:00,node/1499441711,8
relation/10670948_dummy,06:09:00,06:09:00,node/9165976946,9
relation/10670948_dummy,06:10:00,06:10:00,node/9165976945,10
relation/10670948_dummy,06:11:00,06:11:00,node/8151881976,11
relation/10670948_dummy,06:12:00,06:12:00,node/9165523947,12
relation/10670948_dummy,06:13:00,06:13:00,node/7504052784,13
relation/10670948_dummy,06:14:00,06:14:00,node/9165523948,14
relation/10670948_dummy,06:15:00,06:15:00,node/9165861765,15
relation/10670948_dummy,06:16:00,06:16:00,node/4332066112,16
relation/10670948_dummy,06:17:00,06:17:00,node/4332066229,17
relation/10670948_dummy,06:18:00,06:18:00,node/4332066331,18
relation/10670948_dummy,06:19:00,06:19:00,node/4332066588,19
relation/10670955_dummy,06:00:00,06:00:00,node/9166544904,0
relation/10670955_dummy,06:01:00,06:01:00,node/9166544906,1
relation/10670955_dummy,06:02:00,06:02:00,node/247644664,2
relation/10670955_dummy,06:03:00,06:03:00,node/4331499768,3
relation/10670955_dummy,06:04:00,06:04:00,node/9166544908,4
relation/10670955_dummy,06:05:00,06:05:00,node/4331465566,5
relation/10670955_dummy,06:06:00,06:06:00,node/8132680337,6
relation/10670955_dummy,06:07:00,06:07:00,node/54994239,7
relation/10670955_dummy,06:08:00,06:08:00,node/1499441711,8
relation/10670955_dummy,06:09:00,06:09:00,node/4331222160,9
relation/10670955_dummy,06:10:00,06:10:00,node/4332203376,10
relation/10670955_dummy,06:11:00,06:11:00,node/4332112678,11
relation/10670955_dummy,06:12:00,06:12:00,node/4332112596,12
relation/10670955_dummy,06:13:00,06:13:00,node/9166410300,13
relation/10670990_dummy,06:00:00,06:00:00,node/7057641129,0
relation/10670990_dummy,06:01:00,06:01:00,node/7057641095,1
relation/10670990_dummy,06:02:00,06:02:00,node/7299886396,2
relation/10670990_dummy,06:03:00,06:03:00,node/9169397863,3
relation/10670990_dummy,06:04:00,06:04:00,node/247644853,4
relation/10670990_dummy,06:05:00,06:05:00,node/247644847,5
relation/10670990_dummy,06:06:00,06:06:00,node/247644801,6
relation/10670990_dummy,06:07:00,06:07:00,node/247644850,7
relation/10670990_dummy,06:08:00,06:08:00,node/247703154,8
relation/10670990_dummy,06:09:00,06:09:00,node/247644596,9
relation/10670990_dummy,06:10:00,06:10:00,node/5207229588,10
relation/10670990_dummy,06:11:00,06:11:00,node/507206917,11
relation/10670990_dummy,06:12:00,06:12:00,node/5206814706,12
relation/10670990_dummy,06:13:00,06:13:00,node/5206436729,13
relation/10670990_dummy,06:14:00,06:14:00,node/5204363080,14
relation/10670990_dummy,06:15:00,06:15:00,node/5203421376,15
relation/10670991_dummy,06:00:00,06:00:00,node/7057641129,0
relation/10670991_dummy,06:01:00,06:01:00,node/7057641095,1
relation/10670991_dummy,06:02:00,06:02:00,node/7299886396,2
relation/10670991_dummy,06:03:00,06:03:00,node/9169397863,3
relation/10670991_dummy,06:04:00,06:04:00,node/247644853,4
relation/10670991_dummy,06:05:00,06:05:00,node/247644847,5
relation/10670991_dummy,06:06:00,06:06:00,node/247644801,6
relation/10670991_dummy,06:07:00,06:07:00,node/247644850,7
relation/10670991_dummy,06:08:00,06:08:00,node/247703154,8
relation/10670991_dummy,06:09:00,06:09:00,node/247644596,9
relation/10670991_dummy,06:10:00,06:10:00,node/5207229588,10
relation/10670991_dummy,06:11:00,06:11:00,node/247644582,11
relation/10671014_dummy,06:00:00,06:00:00,node/7168841278,0
relation/10671014_dummy,06:01:00,06:01:00,node/7168841210,1
relation/10671014_dummy,06:02:00,06:02:00,node/7168840783,2
relation/10671014_dummy,06:03:00,06:03:00,node/9169438108,3
relation/10671014_dummy,06:04:00,06:04:00,node/247644665,4
relation/10671014_dummy,06:05:00,06:05:00,node/247644718,5
relation/10671014_dummy,06:06:00,06:06:00,node/247644830,6
relation/10671014_dummy,06:07:00,06:07:00,node/247644853,7
relation/10671014_dummy,06:08:00,06:08:00,node/247644847,8
relation/10671014_dummy,06:09:00,06:09:00,node/247644801,9
relation/10671014_dummy,06:10:00,06:10:00,node/247644850,10
relation/10671014_dummy,06:11:00,06:11:00,node/247703154,11
relation/10671014_dummy,06:12:00,06:12:00,node/247644596,12
relation/10671014_dummy,06:13:00,06:13:00,node/5207229588,13
relation/10671014_dummy,06:14:00,06:14:00,node/507206917,14
relation/10671014_dummy,06:15:00,06:15:00,node/5206814706,15
relation/10671014_dummy,06:16:00,06:16:00,node/5206436729,16
relation/10671014_dummy,06:17:00,06:17:00,node/5204363080,17
relation/10671014_dummy,06:18:00,06:18:00,node/5203421376,18
relation/10671027_dummy,06:00:00,06:00:00,node/247644791,0
relation/10671027_dummy,06:01:00,06:01:00,node/1797234405,1
relation/10671027_dummy,06:02:00,06:02:00,node/7040633404,2
relation/10671027_dummy,06:03:00,06:03:00,node/7040633298,3
relation/10671027_dummy,06:04:00,06:04:00,node/7048792048,4
relation/10671027_dummy,06:05:00,06:05:00,node/7048792050,5
relation/10671027_dummy,06:06:00,06:06:00,node/8870379684,6
relation/10671027_dummy,06:07:00,06:07:00,node/8870379685,7
relation/10671027_dummy,06:08:00,06:08:00,node/8870379686,8
relation/10671027_dummy,06:09:00,06:09:00,node/8870379687,9
relation/10671027_dummy,06:10:00,06:10:00,node/6778869163,10
relation/10671027_dummy,06:11:00,06:11:00,node/8870092647,11
relation/10671027_dummy,06:12:00,06:12:00,node/8870092641,12
relation/10671027_dummy,06:13:00,06:13:00,node/5202924899,13
relation/10671027_dummy,06:14:00,06:14:00,node/5203095727,14
relation/10671027_dummy,06:15:00,06:15:00,node/5203095508,15
relation/10671046_dummy,06:00:00,06:00:00,node/247644642,0
relation/10671046_dummy,06:01:00,06:01:00,node/247644707,1
relation/10671046_dummy,06:02:00,06:02:00,node/8867473407,2
relation/10671046_dummy,06:03:00,06:03:00,node/247644715,3
relation/10671046_dummy,06:04:00,06:04:00,node/7821373211,4
relation/10671046_dummy,06:05:00,06:05:00,node/247644797,5
relation/10671046_dummy,06:06:00,06:06:00,node/247644757,6
relation/10671046_dummy,06:07:00,06:07:00,node/247644758,7
relation/10671046_dummy,06:08:00,06:08:00,node/247644687,8
relation/10671046_dummy,06:09:00,06:09:00,node/247644580,9
relation/10671046_dummy,06:10:00,06:10:00,node/247644855,10
relation/10671046_dummy,06:11:00,06:11:00,node/247644678,11
relation/10671046_dummy,06:12:00,06:12:00,node/7798710136,12
relation/10671046_dummy,06:13:00,06:13:00,node/9168944950,13
relation/10671046_dummy,06:14:00,06:14:00,node/9168944951,14
relation/10671046_dummy,06:15:00,06:15:00,node/9168944952,15
relation/10671046_dummy,06:16:00,06:16:00,node/9168944953,16
relation/10671046_dummy,06:17:00,06:17:00,node/247644634,17
relation/10671046_dummy,06:18:00,06:18:00,node/4332262411,18
relation/10671046_dummy,06:19:00,06:19:00,node/4332262525,19
relation/10671046_dummy,06:20:00,06:20:00,node/9165861763,20
relation/10671046_dummy,06:21:00,06:21:00,node/4332386312,21
relation/10671046_dummy,06:22:00,06:22:00,node/7727566600,22
relation/10671046_dummy,06:23:00,06:23:00,node/4332066498,23
relation/10671046_dummy,06:24:00,06:24:00,node/9165861764,24
relation/10671046_dummy,06:25:00,06:25:00,node/4332066331,25
relation/10671046_dummy,06:26:00,06:26:00,node/4332066229,26
relation/10671046_dummy,06:27:00,06:27:00,node/4332066112,27
relation/10671046_dummy,06:28:00,06:28:00,node/9165861765,28
relation/10671047_dummy,06:00:00,06:00:00,node/247644742,0
relation/10671047_dummy,06:01:00,06:01:00,node/247644736,1
relation/10671047_dummy,06:02:00,06:02:00,node/247644818,2
relation/10671047_dummy,06:03:00,06:03:00,node/247644687,3
relation/10671047_dummy,06:04:00,06:04:00,node/247644580,4
relation/10671047_dummy,06:05:00,06:05:00,node/247644855,5
relation/10671047_dummy,06:06:00,06:06:00,node/247644678,6
relation/10671047_dummy,06:07:00,06:07:00,node/7798710136,7
relation/10671047_dummy,06:08:00,06:08:00,node/9168944950,8
relation/10671047_dummy,06:09:00,06:09:00,node/9168944951,9
relation/10671047_dummy,06:10:00,06:10:00,node/9168944952,10
relation/10671047_dummy,06:11:00,06:11:00,node/9168944953,11
relation/10671047_dummy,06:12:00,06:12:00,node/247644634,12
relation/10671047_dummy,06:13:00,06:13:00,node/4332262411,13
relation/10671047_dummy,06:14:00,06:14:00,node/4332262525,14
relation/10671047_dummy,06:15:00,06:15:00,node/9165861763,15
relation/10671047_dummy,06:16:00,06:16:00,node/4332386312,16
relation/10671047_dummy,06:17:00,06:17:00,node/7727566600,17
relation/10671047_dummy,06:18:00,06:18:00,node/4332066498,18
relation/10671047_dummy,06:19:00,06:19:00,node/9165861764,19
relation/10671047_dummy,06:20:00,06:20:00,node/4332066331,20
relation/10671047_dummy,06:21:00,06:21:00,node/4332066229,21
relation/10671047_dummy,06:22:00,06:22:00,node/4332066112,22
relation/10671047_dummy,06:23:00,06:23:00,node/9165861765,23
relation/10671053_dummy,06:00:00,06:00:00,node/9166544904,0
relation/10671053_dummy,06:01:00,06:01:00,node/9166544906,1
relation/10671053_dummy,06:02:00,06:02:00,node/247644664,2
relation/10671053_dummy,06:03:00,06:03:00,node/4331499768,3
relation/10671053_dummy,06:04:00,06:04:00,node/9166544908,4
relation/10671053_dummy,06:05:00,06:05:00,node/4331465566,5
relation/10671053_dummy,06:06:00,06:06:00,node/8132680337,6
relation/10671053_dummy,06:07:00,06:07:00,node/54994239,7
relation/10671053_dummy,06:08:00,06:08:00,node/8175197409,8
relation/10671053_dummy,06:09:00,06:09:00,node/4331222257,9
relation/10671053_dummy,06:10:00,06:10:00,node/9167470585,10
relation/10671054_dummy,06:00:00,06:00:00,node/9166544904,0
relation/10671054_dummy,06:01:00,06:01:00,node/9166544906,1
relation/10671054_dummy,06:02:00,06:02:00,node/247644664,2
relation/10671054_dummy,06:03:00,06:03:00,node/4331499768,3
relation/10671054_dummy,06:04:00,06:04:00,node/9166544908,4
relation/10671054_dummy,06:05:00,06:05:00,node/4331465566,5
relation/10671054_dummy,06:06:00,06:06:00,node/8132680337,6
relation/10671054_dummy,06:07:00,06:07:00,node/54994239,7
relation/10671054_dummy,06:08:00,06:08:00,node/1499441711,8
relation/10671054_dummy,06:09:00,06:09:00,node/4331222160,9
relation/10671054_dummy,06:10:00,06:10:00,node/4332203376,10
relation/10671054_dummy,06:11:00,06:11:00,node/9167470584,11
relation/10671054_dummy,06:12:00,06:12:00,node/4332203161,12
relation/10671055_dummy,06:00:00,06:00:00,node/9166544904,0
relation/10671055_dummy,06:01:00,06:01:00,node/9166544906,1
relation/10671055_dummy,06:02:00,06:02:00,node/4331499768,2
relation/10671055_dummy,06:03:00,06:03:00,node/9166544908,3
relation/10671055_dummy,06:04:00,06:04:00,node/4331573947,4
relation/10671076_dummy,06:00:00,06:00:00,node/247646911,0
relation/10671076_dummy,06:01:00,06:01:00,node/247646870,1
relation/10671076_dummy,06:02:00,06:02:00,node/247646720,2
relation/10671076_dummy,06:03:00,06:03:00,node/247644645,3
relation/10671076_dummy,06:04:00,06:04:00,node/847302708,4
relation/10671076_dummy,06:05:00,06:05:00,node/247644822,5
relation/10671076_dummy,06:06:00,06:06:00,node/247644648,6
relation/10671076_dummy,06:07:00,06:07:00,node/247644843,7
relation/10671076_dummy,06:08:00,06:08:00,node/247644763,8
relation/10671076_dummy,06:09:00,06:09:00,node/247644815,9
relation/10671076_dummy,06:10:00,06:10:00,node/54974737,10
relation/10671076_dummy,06:11:00,06:11:00,node/247646903,11
relation/10671076_dummy,06:12:00,06:12:00,node/4331158532,12
relation/10671076_dummy,06:13:00,06:13:00,node/9165976947,13
relation/10671076_dummy,06:14:00,06:14:00,node/8175197410,14
relation/10671076_dummy,06:15:00,06:15:00,node/9165976946,15
relation/10671076_dummy,06:16:00,06:16:00,node/9165976945,16
relation/10671076_dummy,06:17:00,06:17:00,node/8151881976,17
relation/10671076_dummy,06:18:00,06:18:00,node/9165523947,18
relation/10671076_dummy,06:19:00,06:19:00,node/7504052784,19
relation/10671076_dummy,06:20:00,06:20:00,node/9165523948,20
relation/10671076_dummy,06:21:00,06:21:00,node/4331573947,21
relation/10671077_dummy,06:00:00,06:00:00,node/247644776,0
relation/10671077_dummy,06:01:00,06:01:00,node/247644671,1
relation/10671077_dummy,06:02:00,06:02:00,node/247644584,2
relation/10671077_dummy,06:03:00,06:03:00,node/247644787,3
relation/10671077_dummy,06:04:00,06:04:00,node/247644769,4
relation/10671077_dummy,06:05:00,06:05:00,node/847302716,5
relation/10671077_dummy,06:06:00,06:06:00,node/247644702,6
relation/10671077_dummy,06:07:00,06:07:00,node/247644854,7
relation/10671077_dummy,06:08:00,06:08:00,node/247644696,8
relation/10671077_dummy,06:09:00,06:09:00,node/247644717,9
relation/10671077_dummy,06:10:00,06:10:00,node/247644848,10
relation/10671077_dummy,06:11:00,06:11:00,node/247644803,11
relation/10671077_dummy,06:12:00,06:12:00,node/247644666,12
relation/10671077_dummy,06:13:00,06:13:00,node/8192228497,13
relation/10671077_dummy,06:14:00,06:14:00,node/243997767,14
relation/10671077_dummy,06:15:00,06:15:00,node/247644649,15
relation/10671077_dummy,06:16:00,06:16:00,node/247644643,16
relation/10671077_dummy,06:17:00,06:17:00,node/247644859,17
relation/10671077_dummy,06:18:00,06:18:00,node/247644712,18
relation/10671077_dummy,06:19:00,06:19:00,node/247644575,19
relation/10671077_dummy,06:20:00,06:20:00,node/247644754,20
relation/10671077_dummy,06:21:00,06:21:00,node/247644842,21
relation/10671077_dummy,06:22:00,06:22:00,node/9165523946,22
relation/10671077_dummy,06:23:00,06:23:00,node/8151881976,23
relation/10671077_dummy,06:24:00,06:24:00,node/9165523947,24
relation/10671077_dummy,06:25:00,06:25:00,node/7504052784,25
relation/10671077_dummy,06:26:00,06:26:00,node/9165523948,26
relation/10671077_dummy,06:27:00,06:27:00,node/4331573947,27
relation/10671112_dummy,06:00:00,06:00:00,node/247644838,0
relation/10671112_dummy,06:01:00,06:01:00,node/247644617,1
relation/10671112_dummy,06:02:00,06:02:00,node/247644866,2
relation/10671112_dummy,06:03:00,06:03:00,node/247644600,3
relation/10671112_dummy,06:04:00,06:04:00,node/7048792047,4
relation/10671113_dummy,06:00:00,06:00:00,node/7048792047,0
relation/10671113_dummy,06:01:00,06:01:00,node/7040630019,1
relation/10671113_dummy,06:02:00,06:02:00,node/8870240326,2
relation/10671113_dummy,06:03:00,06:03:00,node/247644617,3
relation/10671113_dummy,06:04:00,06:04:00,node/247644838,4
relation/10671113_dummy,06:05:00,06:05:00,node/8870208987,5
relation/10671113_dummy,06:06:00,06:06:00,node/5202534646,6
relation/10671113_dummy,06:07:00,06:07:00,node/5202534637,7
relation/10671113_dummy,06:08:00,06:08:00,node/8821278657,8
relation/10671113_dummy,06:09:00,06:09:00,node/8821278653,9
relation/10671113_dummy,06:10:00,06:10:00,node/7048792053,10
relation/10671113_dummy,06:11:00,06:11:00,node/247644585,11
relation/10671113_dummy,06:12:00,06:12:00,node/5207367928,12
relation/10671125_dummy,06:00:00,06:00:00,node/247644634,0
relation/10671125_dummy,06:01:00,06:01:00,node/4332548260,1
relation/10671125_dummy,06:02:00,06:02:00,node/247644611,2
relation/10671125_dummy,06:03:00,06:03:00,node/2797053449,3
relation/10671125_dummy,06:04:00,06:04:00,node/1488962273,4
relation/10671125_dummy,06:05:00,06:05:00,node/247644750,5
relation/10671125_dummy,06:06:00,06:06:00,node/247644746,6
relation/10671125_dummy,06:07:00,06:07:00,node/247644574,7
relation/10671125_dummy,06:08:00,06:08:00,node/1554737934,8
relation/10671125_dummy,06:09:00,06:09:00,node/1488962272,9
relation/10671125_dummy,06:10:00,06:10:00,node/247644612,10
relation/10671125_dummy,06:11:00,06:11:00,node/247644670,11
relation/10671125_dummy,06:12:00,06:12:00,node/247644760,12
relation/10671125_dummy,06:13:00,06:13:00,node/7298985588,13
relation/10671125_dummy,06:14:00,06:14:00,node/7298985599,14
relation/10671125_dummy,06:15:00,06:15:00,node/7059779910,15
relation/10671125_dummy,06:16:00,06:16:00,node/247644858,16
relation/10671137_dummy,06:00:00,06:00:00,node/7059769924,0
relation/10671137_dummy,06:01:00,06:01:00,node/247644627,1
relation/10671137_dummy,06:02:00,06:02:00,node/247644693,2
relation/10671137_dummy,06:03:00,06:03:00,node/247644679,3
relation/10671137_dummy,06:04:00,06:04:00,node/247644668,4
relation/10671137_dummy,06:05:00,06:05:00,node/247644700,5
relation/10671137_dummy,06:06:00,06:06:00,node/247644615,6
relation/10671137_dummy,06:07:00,06:07:00,node/247644784,7
relation/10671137_dummy,06:08:00,06:08:00,node/247644811,8
relation/10671137_dummy,06:09:00,06:09:00,node/247644646,9
relation/10671137_dummy,06:10:00,06:10:00,node/247644765,10
relation/10671137_dummy,06:11:00,06:11:00,node/247644573,11
relation/10671137_dummy,06:12:00,06:12:00,node/247644694,12
relation/10671137_dummy,06:13:00,06:13:00,node/247644741,13
relation/10671137_dummy,06:14:00,06:14:00,node/247644763,14
relation/10671137_dummy,06:15:00,06:15:00,node/247644815,15
relation/10671137_dummy,06:16:00,06:16:00,node/54974737,16
relation/10671137_dummy,06:17:00,06:17:00,node/247646903,17
relation/10671137_dummy,06:18:00,06:18:00,node/4331158532,18
relation/10671137_dummy,06:19:00,06:19:00,node/9165976947,19
relation/10671137_dummy,06:20:00,06:20:00,node/1499441711,20
relation/10671137_dummy,06:21:00,06:21:00,node/4331222185,21
relation/10671137_dummy,06:22:00,06:22:00,node/4332203459,22
relation/10671137_dummy,06:23:00,06:23:00,node/9166410299,23
relation/10671137_dummy,06:24:00,06:24:00,node/7007051492,24
relation/10671137_dummy,06:25:00,06:25:00,node/9165861764,25
relation/10672955_dummy,06:00:00,06:00:00,node/247644699,0
relation/10672955_dummy,06:01:00,06:01:00,node/783223811,1
relation/10672955_dummy,06:02:00,06:02:00,node/247644740,2
relation/10672955_dummy,06:03:00,06:03:00,node/247644682,3
relation/10672955_dummy,06:04:00,06:04:00,node/247644864,4
relation/10672955_dummy,06:05:00,06:05:00,node/1488962271,5
relation/10672955_dummy,06:06:00,06:06:00,node/247644792,6
relation/10672955_dummy,06:07:00,06:07:00,node/8195310539,7
relation/10672955_dummy,06:08:00,06:08:00,node/4332547461,8
relation/10672955_dummy,06:09:00,06:09:00,node/7500580395,9
relation/10672955_dummy,06:10:00,06:10:00,node/2807056985,10
relation/10672955_dummy,06:11:00,06:11:00,node/247644634,11
relation/10672956_dummy,06:00:00,06:00:00,node/247644699,0
relation/10672956_dummy,06:01:00,06:01:00,node/783223811,1
relation/10672956_dummy,06:02:00,06:02:00,node/247644740,2
relation/10672956_dummy,06:03:00,06:03:00,node/247644682,3
relation/10672956_dummy,06:04:00,06:04:00,node/247644864,4
relation/10672956_dummy,06:05:00,06:05:00,node/1488962271,5
relation/10672956_dummy,06:06:00,06:06:00,node/247644701,6
relation/10672956_dummy,06:07:00,06:07:00,node/247644634,7
relation/13315887_dummy,06:00:00,06:00:00,node/7059769924,0
relation/13315887_dummy,06:01:00,06:01:00,node/247644693,1
relation/13315887_dummy,06:02:00,06:02:00,node/247644679,2
relation/13315887_dummy,06:03:00,06:03:00,node/247644627,3
relation/13315887_dummy,06:04:00,06:04:00,node/247644668,4
relation/13315887_dummy,06:05:00,06:05:00,node/247644700,5
relation/13315887_dummy,06:06:00,06:06:00,node/247644615,6
relation/13315887_dummy,06:07:00,06:07:00,node/247644784,7
relation/13315887_dummy,06:08:00,06:08:00,node/247644811,8
relation/13315887_dummy,06:09:00,06:09:00,node/247644646,9
relation/13315887_dummy,06:10:00,06:10:00,node/247644765,10
relation/13315887_dummy,06:11:00,06:11:00,node/247644573,11
relation/13315887_dummy,06:12:00,06:12:00,node/247644694,12
relation/13315887_dummy,06:13:00,06:13:00,node/247644741,13
relation/13315887_dummy,06:14:00,06:14:00,node/247644763,14
relation/13315887_dummy,06:15:00,06:15:00,node/247644815,15
relation/13315887_dummy,06:16:00,06:16:00,node/54974737,16
relation/13315887_dummy,06:17:00,06:17:00,node/247646903,17
relation/13315887_dummy,06:18:00,06:18:00,node/4331158532,18
relation/13315887_dummy,06:19:00,06:19:00,node/9165976947,19
relation/13315887_dummy,06:20:00,06:20:00,node/8175197410,20
relation/13315887_dummy,06:21:00,06:21:00,node/9165976946,21
relation/13315887_dummy,06:22:00,06:22:00,node/9165976945,22
relation/13315887_dummy,06:23:00,06:23:00,node/8151881976,23
relation/13315887_dummy,06:24:00,06:24:00,node/9165523947,24
relation/13315887_dummy,06:25:00,06:25:00,node/7504052784,25
relation/13315887_dummy,06:26:00,06:26:00,node/9165523948,26
relation/13315887_dummy,06:27:00,06:27:00,node/9165861765,27
relation/13315887_dummy,06:28:00,06:28:00,node/4332066112,28
relation/13315887_dummy,06:29:00,06:29:00,node/4332066229,29
relation/13315887_dummy,06:30:00,06:30:00,node/4332066331,30
relation/13315887_dummy,06:31:00,06:31:00,node/4332066588,31
