trip_id,arrival_time,departure_time,stop_id,stop_sequence
relation/4511835_sunday,07:04:21,07:04:21,node/767545310,18
relation/4512263_weekday_peak1,06:00:00,06:00:00,node/3320632476,0
relation/4512263_weekday_peak1,06:06:40,06:06:40,node/766108831,1
relation/4512263_weekday_peak1,06:08:43,06:08:43,node/767545317,2
relation/4512263_weekday_peak1,06:10:39,06:10:39,node/3307241857,3
relation/4512263_weekday_peak1,06:12:20,06:12:20,node/3307241860,4
relation/4512263_weekday_peak1,06:19:36,06:19:36,node/3309318632,5
relation/4512263_weekday_peak1,06:23:12,06:23:12,node/3320685943,6
relation/4512263_weekday_peak1,06:32:30,06:32:30,node/3309318638,7
relation/4512263_weekday_peak1,06:42:37,06:42:37,node/3309318631,8
relation/4512263_weekday_peak1,06:44:46,06:44:46,node/3309318633,9
relation/4512263_weekday_peak1,06:49:17,06:49:17,node/3320685946,10
relation/4512263_weekday_offpeak,06:00:00,06:00:00,node/3320632476,0
relation/4512263_weekday_offpeak,06:06:40,06:06:40,node/766108831,1
relation/4512263_weekday_offpeak,06:08:43,06:08:43,node/767545317,2
relation/4512263_weekday_offpeak,06:10:39,06:10:39,node/3307241857,3
relation/4512263_weekday_offpeak,06:12:20,06:12:20,node/3307241860,4
relation/4512263_weekday_offpeak,06:19:36,06:19:36,node/3309318632,5
relation/4512263_weekday_offpeak,06:23:12,06:23:12,node/3320685943,6
relation/4512263_weekday_offpeak,06:32:30,06:32:30,node/3309318638,7
relation/4512263_weekday_offpeak,06:42:37,06:42:37,node/3309318631,8
relation/4512263_weekday_offpeak,06:44:46,06:44:46,node/3309318633,9
relation/4512263_weekday_offpeak,06:49:17,06:49:17,node/3320685946,10
relation/4512263_weekday_peak2,06:00:00,06:00:00,node/3320632476,0
relation/4512263_weekday_peak2,06:06:40,06:06:40,node/766108831,1
relation/4512263_weekday_peak2,06:08:43,06:08:43,node/767545317,2
relation/4512263_weekday_peak2,06:10:39,06:10:39,node/3307241857,3
relation/4512263_weekday_peak2,06:12:20,06:12:20,node/3307241860,4
relation/4512263_weekday_peak2,06:19:36,06:19:36,node/3309318632,5
relation/4512263_weekday_peak2,06:23:12,06:23:12,node/3320685943,6
relation/4512263_weekday_peak2,06:32:30,06:32:30,node/3309318638,7
relation/4512263_weekday_peak2,06:42:37,06:42:37,node/3309318631,8
relation/4512263_weekday_peak2,06:44:46,06:44:46,node/3309318633,9
relation/4512263_weekday_peak2,06:49:17,06:49:17,node/3320685946,10
relation/4512263_saturday,06:00:00,06:00:00,node/3320632476,0
relation/4512263_saturday,06:06:40,06:06:40,node/766108831,1
relation/4512263_saturday,06:08:43,06:08:43,node/767545317,2
relation/4512263_saturday,06:10:39,06:10:39,node/3307241857,3
relation/4512263_saturday,06:12:20,06:12:20,node/3307241860,4
relation/4512263_saturday,06:19:36,06:19:36,node/3309318632,5
relation/4512263_saturday,06:23:12,06:23:12,node/3320685943,6
relation/4512263_saturday,06:32:30,06:32:30,node/3309318638,7
relation/4512263_saturday,06:42:37,06:42:37,node/3309318631,8
relation/4512263_saturday,06:44:46,06:44:46,node/3309318633,9
relation/4512263_saturday,06:49:17,06:49:17,node/3320685946,10
relation/4512263_sunday,06:00:00,06:00:00,node/3320632476,0
relation/4512263_sunday,06:06:40,06:06:40,node/766108831,1
relation/4512263_sunday,06:08:43,06:08:43,node/767545317,2
relation/4512263_sunday,06:10:39,06:10:39,node/3307241857,3
relation/4512263_sunday,06:12:20,06:12:20,node/3307241860,4
relation/4512263_sunday,06:19:36,06:19:36,node/3309318632,5
relation/4512263_sunday,06:23:12,06:23:12,node/3320685943,6
relation/4512263_sunday,06:32:30,06:32:30,node/3309318638,7
relation/4512263_sunday,06:42:37,06:42:37,node/3309318631,8
relation/4512263_sunday,06:44:46,06:44:46,node/3309318633,9
relation/4512263_sunday,06:49:17,06:49:17,node/3320685946,10
relation/4513582_weekday_peak1,06:00:00,06:00:00,node/3309318639,0
relation/4513582_weekday_peak1,06:02:02,06:02:02,node/3309318637,1
relation/4513582_weekday_offpeak,06:00:00,06:00:00,node/3309318639,0
relation/4513582_weekday_offpeak,06:02:02,06:02:02,node/3309318637,1
relation/4513582_weekday_peak2,06:00:00,06:00:00,node/3309318639,0
relation/4513582_weekday_peak2,06:02:02,06:02:02,node/3309318637,1
relation/4513582_saturday,06:00:00,06:00:00,node/3309318639,0
relation/4513582_saturday,06:02:02,06:02:02,node/3309318637,1
relation/4513582_sunday,06:00:00,06:00:00,node/3309318639,0
relation/4513582_sunday,06:02:02,06:02:02,node/3309318637,1
relation/4514729_weekday_peak1,06:00:00,06:00:00,node/3309318639,0
relation/4514729_weekday_offpeak,06:00:00,06:00:00,node/3309318639,0
relation/4514729_weekday_peak2,06:00:00,06:00:00,node/3309318639,0
relation/4514729_saturday,06:00:00,06:00:00,node/3309318639,0
relation/4514729_sunday,06:00:00,06:00:00,node/3309318639,0
relation/4514730_weekday_peak1,06:00:00,06:00:00,node/3309318639,0
relation/4514730_weekday_offpeak,06:00:00,06:00:00,node/3309318639,0
relation/4514730_weekday_peak2,06:00:00,06:00:00,node/3309318639,0
relation/4514730_saturday,06:00:00,06:00:00,node/3309318639,0
relation/4514730_sunday,06:00:00,06:00:00,node/3309318639,0
relation/4514818_weekday_peak1,06:00:00,06:00:00,node/3309318639,0
relation/4514818_weekday_offpeak,06:00:00,06:00:00,node/3309318639,0
relation/4514818_weekday_peak2,06:00:00,06:00:00,node/3309318639,0
relation/4514818_saturday,06:00:00,06:00:00,node/3309318639,0
relation/4514818_sunday,06:00:00,06:00:00,node/3309318639,0
relation/4514819_weekday_peak1,06:00:00,06:00:00,node/3309318639,0
relation/4514819_weekday_offpeak,06:00:00,06:00:00,node/3309318639,0
relation/4514819_weekday_peak2,06:00:00,06:00:00,node/3309318639,0
relation/4514819_saturday,06:00:00,06:00:00,node/3309318639,0
relation/4514819_sunday,06:00:00,06:00:00,node/3309318639,0
relation/4540480_weekday_peak1,06:00:00,06:00:00,node/3309318639,0
relation/4540480_weekday_offpeak,06:00:00,06:00:00,node/3309318639,0
relation/4540480_weekday_peak2,06:00:00,06:00:00,node/3309318639,0
relation/4540480_saturday,06:00:00,06:00:00,node/3309318639,0
relation/4540480_sunday,06:00:00,06:00:00,node/3309318639,0
relation/4540481_weekday_peak1,06:00:00,06:00:00,node/3309318630,0
relation/4540481_weekday_offpeak,06:00:00,06:00:00,node/3309318630,0
relation/4540481_weekday_peak2,06:00:00,06:00:00,node/3309318630,0
relation/4540481_saturday,06:00:00,06:00:00,node/3309318630,0
relation/4540481_sunday,06:00:00,06:00:00,node/3309318630,0
relation/4540482_weekday_peak1,06:00:00,06:00:00,node/3309318630,0
relation/4540482_weekday_offpeak,06:00:00,06:00:00,node/3309318630,0
relation/4540482_weekday_peak2,06:00:00,06:00:00,node/3309318630,0
relation/4540482_saturday,06:00:00,06:00:00,node/3309318630,0
relation/4540482_sunday,06:00:00,06:00:00,node/3309318630,0
relation/4543758_weekday_peak1,06:00:00,06:00:00,node/3309318639,0
relation/4543758_weekday_offpeak,06:00:00,06:00:00,node/3309318639,0
relation/4543758_weekday_peak2,06:00:00,06:00:00,node/3309318639,0
relation/4543758_saturday,06:00:00,06:00:00,node/3309318639,0
relation/4543758_sunday,06:00:00,06:00:00,node/3309318639,0
relation/4543759_weekday_peak1,06:00:00,06:00:00,node/3309318639,0
relation/4543759_weekday_offpeak,06:00:00,06:00:00,node/3309318639,0
relation/4543759_weekday_peak2,06:00:00,06:00:00,node/3309318639,0
relation/4543759_saturday,06:00:00,06:00:00,node/3309318639,0
relation/4543759_sunday,06:00:00,06:00:00,node/3309318639,0
